,SAM_gen,gen_bias,gen_bias_corrected,gen_clean,gen_curtailed
2017-11-16 23:00:00+00:00,8.706881642,8.520961761,4.503086598,4.503086598,0.02819266
2017-11-17 00:00:00+00:00,0.276937532,0.278768986,0.349406957,0.349406957,0
2017-11-17 01:00:00+00:00,0,0,0,0,0
2017-11-17 02:00:00+00:00,0,0,0,0,0
2017-11-17 03:00:00+00:00,0,0,0,0,0
2017-11-17 04:00:00+00:00,0,0,0,0,0
2017-11-17 05:00:00+00:00,0,0,0,0,0
2017-11-17 06:00:00+00:00,0,0,0,0,0
2017-11-17 07:00:00+00:00,0,0,0,0,0
2017-11-17 08:00:00+00:00,0,0,0,0,0
2017-11-17 09:00:00+00:00,0,0,0,0,0
2017-11-17 10:00:00+00:00,0,0,0,0,0
2017-11-17 11:00:00+00:00,0,0,0,0,0
2017-11-17 12:00:00+00:00,0,0,0,0,0
2017-11-17 13:00:00+00:00,0,0,0,0,0
2017-11-17 14:00:00+00:00,0,0,0,0,0
2017-11-17 15:00:00+00:00,4.964165989,4.882475376,1.57173454,1.57173454,0.014258555
2017-11-17 16:00:00+00:00,10.26225681,10.13301563,5.239403101,5.239403101,0
2017-11-17 17:00:00+00:00,15.8220966,15.55357647,10.13939608,10.13939608,0
2017-11-17 18:00:00+00:00,18.56148161,18.21082878,12.24729854,12.24729854,0
2017-11-17 19:00:00+00:00,13.33652906,13.18454266,10.34910354,10.34910354,0
2017-11-17 20:00:00+00:00,12.96006439,12.83050823,9.706273885,9.706273885,0
2017-11-17 21:00:00+00:00,9.716910873,9.658486366,7.612375861,7.612375861,0
2017-11-17 22:00:00+00:00,6.438562227,6.420662403,4.457574688,4.457574688,0
2017-11-17 23:00:00+00:00,9.107102778,8.985116959,4.181954476,4.181954476,0.00431702
2017-11-18 00:00:00+00:00,0.28295728,0.286849439,0.078078714,0.078078714,0
2017-11-18 01:00:00+00:00,0,0,0,0,0
2017-11-18 02:00:00+00:00,0,0,0,0,0
2017-11-18 03:00:00+00:00,0,0,0,0,0
2017-11-18 04:00:00+00:00,0,0,0,0,0
2017-11-18 05:00:00+00:00,0,0,0,0,0
2017-11-18 06:00:00+00:00,0,0,0,0,0
2017-11-18 07:00:00+00:00,0,0,0,0,0
2017-11-18 08:00:00+00:00,0,0,0,0,0
2017-11-18 09:00:00+00:00,0,0,0,0,0
2017-11-18 10:00:00+00:00,0,0,0,0,0
2017-11-18 11:00:00+00:00,0,0,0,0,0
2017-11-18 12:00:00+00:00,0,0,0,0,0
2017-11-18 13:00:00+00:00,0,0,0,0,0
2017-11-18 14:00:00+00:00,0,0,0,0,0
2017-11-18 15:00:00+00:00,6.055440728,5.947803497,5.358832384,5.358832384,0
2017-11-18 16:00:00+00:00,12.23082102,12.07142258,8.785083202,8.785083202,0
2017-11-18 17:00:00+00:00,16.82066081,16.56734276,12.34616198,12.34616198,0
2017-11-18 18:00:00+00:00,19.84106008,19.45789528,14.67925986,14.67925986,0
2017-11-18 19:00:00+00:00,20,20.00000191,15.45491449,15.45491449,0
2017-11-18 20:00:00+00:00,20,20.00000191,15.88724906,15.88724906,0
2017-11-18 21:00:00+00:00,18.62946834,18.19710922,14.73009989,14.73009989,0
2017-11-18 22:00:00+00:00,15.00948605,14.72995663,11.5036224,11.5036224,0
2017-11-18 23:00:00+00:00,9.306158118,9.162959099,4.749914942,4.749914942,0
2017-11-19 00:00:00+00:00,1.360561172,1.347767591,0.745407816,0.745407816,0
2017-11-19 01:00:00+00:00,0,0,0,0,0
2017-11-19 02:00:00+00:00,0,0,0,0,0
2017-11-19 03:00:00+00:00,0,0,0,0,0
2017-11-19 04:00:00+00:00,0,0,0,0,0
2017-11-19 05:00:00+00:00,0,0,0,0,0
2017-11-19 06:00:00+00:00,0,0,0,0,0
2017-11-19 07:00:00+00:00,0,0,0,0,0
2017-11-19 08:00:00+00:00,0,0,0,0,0
2017-11-19 09:00:00+00:00,0,0,0,0,0
2017-11-19 10:00:00+00:00,0,0,0,0,0
2017-11-19 11:00:00+00:00,0,0,0,0,0
2017-11-19 12:00:00+00:00,0,0,0,0,0
2017-11-19 13:00:00+00:00,0,0,0,0,0
2017-11-19 14:00:00+00:00,0,0,0,0,0
2017-11-19 15:00:00+00:00,6.17277554,6.054246902,5.709625187,5.709625187,0
2017-11-19 16:00:00+00:00,12.32643627,12.14443207,9.596507326,9.596507326,0.053526075
2017-11-19 17:00:00+00:00,16.88608095,16.58097839,13.1624269,13.1624269,0.002514035
2017-11-19 18:00:00+00:00,19.88703218,19.44088936,15.44289985,15.44289985,0
2017-11-19 19:00:00+00:00,20,20.00000191,16.17224974,16.17224974,0
2017-11-19 20:00:00+00:00,20,20.00000191,16.95989399,16.95989399,0
2017-11-19 21:00:00+00:00,15.2186344,14.9072485,12.0387404,12.0387404,0.002309276
2017-11-19 22:00:00+00:00,12.22622968,12.03544521,9.27912757,9.27912757,0
2017-11-19 23:00:00+00:00,9.787834029,9.609609604,5.086030727,5.086030727,0
2017-11-20 00:00:00+00:00,1.950834764,1.919558883,1.305744281,1.305744281,0
2017-11-20 01:00:00+00:00,0,0,0,0,0
2017-11-20 02:00:00+00:00,0,0,0,0,0
2017-11-20 03:00:00+00:00,0,0,0,0,0
2017-11-20 04:00:00+00:00,0,0,0,0,0
2017-11-20 05:00:00+00:00,0,0,0,0,0
2017-11-20 06:00:00+00:00,0,0,0,0,0
2017-11-20 07:00:00+00:00,0,0,0,0,0
2017-11-20 08:00:00+00:00,0,0,0,0,0
2017-11-20 09:00:00+00:00,0,0,0,0,0
2017-11-20 10:00:00+00:00,0,0,0,0,0
2017-11-20 11:00:00+00:00,0,0,0,0,0
2017-11-20 12:00:00+00:00,0,0,0,0,0
2017-11-20 13:00:00+00:00,0,0,0,0,0
2017-11-20 14:00:00+00:00,0,0,0,0,0
2017-11-20 15:00:00+00:00,5.678991437,5.550098896,4.608742737,4.608742737,0.247467318
2017-11-20 16:00:00+00:00,11.39399458,11.15687656,8.099537046,8.099537046,0.006047132
2017-11-20 17:00:00+00:00,15.60407177,15.24051094,11.36388209,11.36388209,0
2017-11-20 18:00:00+00:00,18.41714735,17.92632484,13.78082708,13.78082708,0
2017-11-20 19:00:00+00:00,19.77201323,19.22007942,14.84454131,14.84454131,0
2017-11-20 20:00:00+00:00,15.27341544,14.92962933,11.85240241,11.85240241,0
2017-11-20 21:00:00+00:00,17.66834362,17.20306587,13.23862353,13.23862353,0
2017-11-20 22:00:00+00:00,10.62048479,10.43270016,7.563401797,7.563401797,0
2017-11-20 23:00:00+00:00,8.962160225,8.774951935,4.136621478,4.136621478,0
2017-11-21 00:00:00+00:00,0.235544196,0.238223836,0.18274375,0.18274375,0
2017-11-21 01:00:00+00:00,0,0,0,0,0
2017-11-21 02:00:00+00:00,0,0,0,0,0
2017-11-21 03:00:00+00:00,0,0,0,0,0
2017-11-21 04:00:00+00:00,0,0,0,0,0
2017-11-21 05:00:00+00:00,0,0,0,0,0
2017-11-21 06:00:00+00:00,0,0,0,0,0
2017-11-21 07:00:00+00:00,0,0,0,0,0
2017-11-21 08:00:00+00:00,0,0,0,0,0
2017-11-21 09:00:00+00:00,0,0,0,0,0
2017-11-21 10:00:00+00:00,0,0,0,0,0
2017-11-21 11:00:00+00:00,0,0,0,0,0
2017-11-21 12:00:00+00:00,0,0,0,0,0
2017-11-21 13:00:00+00:00,0,0,0,0,0
2017-11-21 14:00:00+00:00,0,0,0,0,0
2017-11-21 15:00:00+00:00,5.566279535,5.442172527,4.619720413,4.619720413,0
2017-11-21 16:00:00+00:00,11.31386144,11.09352207,8.687868933,8.687868933,0
2017-11-21 17:00:00+00:00,15.56131594,15.21436787,12.73905066,12.73905066,0
2017-11-21 18:00:00+00:00,18.27971153,17.7820797,14.28996697,14.28996697,0
2017-11-21 19:00:00+00:00,19.56668553,18.97567558,14.87985201,14.87985201,0.002941096
2017-11-21 20:00:00+00:00,19.24749796,18.64289284,15.23184604,15.23184604,0
2017-11-21 21:00:00+00:00,16.97215953,16.49568748,13.91412673,13.91412673,0.003871037
2017-11-21 22:00:00+00:00,13.44578966,13.12296963,9.854382726,9.854382726,0
2017-11-21 23:00:00+00:00,8.153643186,7.987901688,3.873912381,3.873912381,0
2017-11-22 00:00:00+00:00,0.950782627,0.936373234,0.877590172,0.877590172,0
2017-11-22 01:00:00+00:00,0,0,0,0,0
2017-11-22 02:00:00+00:00,0,0,0,0,0
2017-11-22 03:00:00+00:00,0,0,0,0,0
2017-11-22 04:00:00+00:00,0,0,0,0,0
2017-11-22 05:00:00+00:00,0,0,0,0,0
2017-11-22 06:00:00+00:00,0,0,0,0,0
2017-11-22 07:00:00+00:00,0,0,0,0,0
2017-11-22 08:00:00+00:00,0,0,0,0,0
2017-11-22 09:00:00+00:00,0,0,0,0,0
2017-11-22 10:00:00+00:00,0,0,0,0,0
2017-11-22 11:00:00+00:00,0,0,0,0,0
2017-11-22 12:00:00+00:00,0,0,0,0,0
2017-11-22 13:00:00+00:00,0,0,0,0,0
2017-11-22 14:00:00+00:00,0,0,0,0,0
2017-11-22 15:00:00+00:00,5.431030179,5.289758682,5.489501695,5.489501695,0
2017-11-22 16:00:00+00:00,11.20345775,10.96516323,9.003109095,9.003109095,0.025898485
2017-11-22 17:00:00+00:00,15.51252864,15.14311695,12.52165283,12.52165283,0
2017-11-22 18:00:00+00:00,18.38652837,17.88867569,14.72955172,14.72955172,0
2017-11-22 19:00:00+00:00,19.63695977,19.0380497,15.72235177,15.72235177,0
2017-11-22 20:00:00+00:00,19.29802297,18.68066597,15.96838903,15.96838903,0
2017-11-22 21:00:00+00:00,17.49723928,16.9703846,14.26945333,14.26945333,0
2017-11-22 22:00:00+00:00,13.95195202,13.58268261,10.77067905,10.77067905,0
2017-11-22 23:00:00+00:00,8.776141088,8.571475983,4.707752659,4.707752659,0.008804749
2017-11-23 00:00:00+00:00,1.349007583,1.317544699,0.882807026,0.882807026,0
2017-11-23 01:00:00+00:00,0,0,0,0,0
2017-11-23 02:00:00+00:00,0,0,0,0,0
2017-11-23 03:00:00+00:00,0,0,0,0,0
2017-11-23 04:00:00+00:00,0,0,0,0,0
2017-11-23 05:00:00+00:00,0,0,0,0,0
2017-11-23 06:00:00+00:00,0,0,0,0,0
2017-11-23 07:00:00+00:00,0,0,0,0,0
2017-11-23 08:00:00+00:00,0,0,0,0,0
2017-11-23 09:00:00+00:00,0,0,0,0,0
2017-11-23 10:00:00+00:00,0,0,0,0,0
2017-11-23 11:00:00+00:00,0,0,0,0,0
2017-11-23 12:00:00+00:00,0,0,0,0,0
2017-11-23 13:00:00+00:00,0,0,0,0,0
2017-11-23 14:00:00+00:00,0,0,0,0,0
2017-11-23 15:00:00+00:00,5.316723945,5.179246426,5.599914943,5.599914943,0
2017-11-23 16:00:00+00:00,10.95634924,10.67058945,8.856006237,8.856006237,0
2017-11-23 17:00:00+00:00,15.32965089,14.85404873,12.24036007,12.24036007,0
2017-11-23 18:00:00+00:00,18.06007828,17.38798714,13.97893303,13.97893303,0
2017-11-23 19:00:00+00:00,19.35509363,18.55504227,15.17993788,15.17993788,0
2017-11-23 20:00:00+00:00,19.08287833,18.28050995,15.43949666,15.43949666,0
2017-11-23 21:00:00+00:00,17.21321407,16.56806564,13.52364771,13.52364771,0.060484718
2017-11-23 22:00:00+00:00,13.88437351,13.44236088,10.75993463,10.75993463,0
2017-11-23 23:00:00+00:00,8.60718523,8.383670807,4.433593013,4.433593013,0
2017-11-24 00:00:00+00:00,1.171193034,1.145319223,1.035291231,1.035291231,0.004424185
2017-11-24 01:00:00+00:00,0,0,0,0,0
2017-11-24 02:00:00+00:00,0,0,0,0,0
2017-11-24 03:00:00+00:00,0,0,0,0,0
2017-11-24 04:00:00+00:00,0,0,0,0,0
2017-11-24 05:00:00+00:00,0,0,0,0,0
2017-11-24 06:00:00+00:00,0,0,0,0,0
2017-11-24 07:00:00+00:00,0,0,0,0,0
2017-11-24 08:00:00+00:00,0,0,0,0,0
2017-11-24 09:00:00+00:00,0,0,0,0,0
2017-11-24 10:00:00+00:00,0,0,0,0,0
2017-11-24 11:00:00+00:00,0,0,0,0,0
2017-11-24 12:00:00+00:00,0,0,0,0,0
2017-11-24 13:00:00+00:00,0,0,0,0,0
2017-11-24 14:00:00+00:00,0,0,0,0,0
2017-11-24 15:00:00+00:00,5.213042677,5.059625149,4.870523021,4.870523021,0.70030184
2017-11-24 16:00:00+00:00,10.90517932,10.56765747,7.990483509,7.990483509,0.696879656
2017-11-24 17:00:00+00:00,15.05939738,14.4959383,11.44164621,11.44164621,0.050734244
2017-11-24 18:00:00+00:00,17.88083164,17.12984848,13.57511255,13.57511255,0
2017-11-24 19:00:00+00:00,19.25197871,18.39900208,14.50693263,14.50693263,0.182695581
2017-11-24 20:00:00+00:00,19.16331278,18.34798241,15.3409966,15.3409966,0
2017-11-24 21:00:00+00:00,17.39955145,16.70674324,14.49798722,14.49798722,0
2017-11-24 22:00:00+00:00,13.98997551,13.48534966,9.847513875,9.847513875,0
2017-11-24 23:00:00+00:00,8.882220306,8.601221085,3.689251723,3.689251723,0.056386283
2017-11-25 00:00:00+00:00,1.643440224,1.595460176,1.218989044,1.218989044,0
2017-11-25 01:00:00+00:00,0,0,0,0,0
2017-11-25 02:00:00+00:00,0,0,0,0,0
2017-11-25 03:00:00+00:00,0,0,0,0,0
2017-11-25 04:00:00+00:00,0,0,0,0,0
2017-11-25 05:00:00+00:00,0,0,0,0,0
2017-11-25 06:00:00+00:00,0,0,0,0,0
2017-11-25 07:00:00+00:00,0,0,0,0,0
2017-11-25 08:00:00+00:00,0,0,0,0,0
2017-11-25 09:00:00+00:00,0,0,0,0,0
2017-11-25 10:00:00+00:00,0,0,0,0,0
2017-11-25 11:00:00+00:00,0,0,0,0,0
2017-11-25 12:00:00+00:00,0,0,0,0,0
2017-11-25 13:00:00+00:00,0,0,0,0,0
2017-11-25 14:00:00+00:00,0,0,0,0,0
2017-11-25 15:00:00+00:00,5.287151361,5.138157368,5.134941284,5.134941284,0
2017-11-25 16:00:00+00:00,11.08582889,10.76836586,8.422182551,8.422182551,0
2017-11-25 17:00:00+00:00,15.23105588,14.66835117,11.55748192,11.55748192,0
2017-11-25 18:00:00+00:00,17.85780889,17.02757454,13.46158583,13.46158583,0
2017-11-25 19:00:00+00:00,19.02781289,18.02124977,14.67355848,14.67355848,0
2017-11-25 20:00:00+00:00,18.82502144,17.82094383,15.16596662,15.16596662,0
2017-11-25 21:00:00+00:00,17.01590252,16.217659,13.751087,13.751087,0
2017-11-25 22:00:00+00:00,13.74524854,13.1987648,10.41999808,10.41999808,0
2017-11-25 23:00:00+00:00,8.61073191,8.354228973,4.354422347,4.354422347,0
2017-11-26 00:00:00+00:00,0,0,0,0,0
2017-11-26 01:00:00+00:00,0,0,0,0,0
2017-11-26 02:00:00+00:00,0,0,0,0,0
2017-11-26 03:00:00+00:00,0,0,0,0,0
2017-11-26 04:00:00+00:00,0,0,0,0,0
2017-11-26 05:00:00+00:00,0,0,0,0,0
2017-11-26 06:00:00+00:00,0,0,0,0,0
2017-11-26 07:00:00+00:00,0,0,0,0,0
2017-11-26 08:00:00+00:00,0,0,0,0,0
2017-11-26 09:00:00+00:00,0,0,0,0,0
2017-11-26 10:00:00+00:00,0,0,0,0,0
2017-11-26 11:00:00+00:00,0,0,0,0,0
2017-11-26 12:00:00+00:00,0,0,0,0,0
2017-11-26 13:00:00+00:00,0,0,0,0,0
2017-11-26 14:00:00+00:00,0,0,0,0,0
2017-11-26 15:00:00+00:00,5.137848573,5.015225887,5.640672655,5.640672655,0
2017-11-26 16:00:00+00:00,11.02474839,10.75869656,9.536477768,9.536477768,0.002295104
2017-11-26 17:00:00+00:00,15.53651891,15.06417179,12.62338456,12.62338456,0.103594588
2017-11-26 18:00:00+00:00,18.33343679,17.62968254,14.581744,14.581744,0.002795147
2017-11-26 19:00:00+00:00,19.60245616,18.73533249,15.8454065,15.8454065,0
2017-11-26 20:00:00+00:00,19.43873239,18.56266594,15.77185871,15.77185871,0
2017-11-26 21:00:00+00:00,17.77304729,17.04620743,14.44459794,14.44459794,0
2017-11-26 22:00:00+00:00,14.45242418,13.95915031,11.12386251,11.12386251,0
2017-11-26 23:00:00+00:00,9.324446767,9.076833725,4.578085181,4.578085181,0
2017-11-27 00:00:00+00:00,0,0,0,0,0
2017-11-27 01:00:00+00:00,0,0,0,0,0
2017-11-27 02:00:00+00:00,0,0,0,0,0
2017-11-27 03:00:00+00:00,0,0,0,0,0
2017-11-27 04:00:00+00:00,0,0,0,0,0
2017-11-27 05:00:00+00:00,0,0,0,0,0
2017-11-27 06:00:00+00:00,0,0,0,0,0
2017-11-27 07:00:00+00:00,0,0,0,0,0
2017-11-27 08:00:00+00:00,0,0,0,0,0
2017-11-27 09:00:00+00:00,0,0,0,0,0
2017-11-27 10:00:00+00:00,0,0,0,0,0
2017-11-27 11:00:00+00:00,0,0,0,0,0
2017-11-27 12:00:00+00:00,0,0,0,0,0
2017-11-27 13:00:00+00:00,0,0,0,0,0
2017-11-27 14:00:00+00:00,0,0,0,0,0
2017-11-27 15:00:00+00:00,3.346922867,3.357554436,2.185572541,2.185572541,0
2017-11-27 16:00:00+00:00,6.120103261,6.130457878,3.566559676,3.566559676,0.004751656
2017-11-27 17:00:00+00:00,8.131538236,8.147001266,5.319952205,5.319952205,0.065421353
2017-11-27 18:00:00+00:00,11.20241583,11.21300602,6.875454629,6.875454629,0
2017-11-27 19:00:00+00:00,12.12027821,12.12105083,8.297467005,8.297467005,0
2017-11-27 20:00:00+00:00,14.15233491,14.12566185,9.417823293,9.417823293,0
2017-11-27 21:00:00+00:00,14.87390549,14.84562588,10.25678016,10.25678016,0
2017-11-27 22:00:00+00:00,5.914807003,5.954744339,3.696264491,3.696264491,0
2017-11-27 23:00:00+00:00,3.081541497,3.106550694,1.383875292,1.383875292,0
2017-11-28 00:00:00+00:00,0,0,0,0,0
2017-11-28 01:00:00+00:00,0,0,0,0,0
2017-11-28 02:00:00+00:00,0,0,0,0,0
2017-11-28 03:00:00+00:00,0,0,0,0,0
2017-11-28 04:00:00+00:00,0,0,0,0,0
2017-11-28 05:00:00+00:00,0,0,0,0,0
2017-11-28 06:00:00+00:00,0,0,0,0,0
2017-11-28 07:00:00+00:00,0,0,0,0,0
2017-11-28 08:00:00+00:00,0,0,0,0,0
2017-11-28 09:00:00+00:00,0,0,0,0,0
2017-11-28 10:00:00+00:00,0,0,0,0,0
2017-11-28 11:00:00+00:00,0,0,0,0,0
2017-11-28 12:00:00+00:00,0,0,0,0,0
2017-11-28 13:00:00+00:00,0,0,0,0,0
2017-11-28 14:00:00+00:00,0,0,0,0,0
2017-11-28 15:00:00+00:00,4.428885342,4.376076698,4.504447185,4.504447185,0.142733682
2017-11-28 16:00:00+00:00,10.23893809,10.15005016,4.84429165,4.84429165,4.531322369
2017-11-28 17:00:00+00:00,12.12977849,12.06485271,6.405767526,6.405767526,4.493282785
2017-11-28 18:00:00+00:00,19.22709983,18.93315697,8.564843016,8.564843016,7.975696953
2017-11-28 19:00:00+00:00,20,20.00000191,8.496484042,8.496484042,8.630776007
2017-11-28 20:00:00+00:00,15.76481013,15.47435665,4.983954054,4.983954054,10.90154365
2017-11-28 21:00:00+00:00,13.85001127,13.62604237,5.891702945,5.891702945,6.953498524
2017-11-28 22:00:00+00:00,7.938938136,7.873058796,3.704681195,3.704681195,2.246548714
2017-11-28 23:00:00+00:00,4.263370509,4.252901554,1.731848854,1.731848854,0.030471843
2017-11-29 00:00:00+00:00,0,0,0,0,0
2017-11-29 01:00:00+00:00,0,0,0,0,0
2017-11-29 02:00:00+00:00,0,0,0,0,0
2017-11-29 03:00:00+00:00,0,0,0,0,0
2017-11-29 04:00:00+00:00,0,0,0,0,0
2017-11-29 05:00:00+00:00,0,0,0,0,0
2017-11-29 06:00:00+00:00,0,0,0,0,0
2017-11-29 07:00:00+00:00,0,0,0,0,0
2017-11-29 08:00:00+00:00,0,0,0,0,0
2017-11-29 09:00:00+00:00,0,0,0,0,0
2017-11-29 10:00:00+00:00,0,0,0,0,0
2017-11-29 11:00:00+00:00,0,0,0,0,0
2017-11-29 12:00:00+00:00,0,0,0,0,0
2017-11-29 13:00:00+00:00,0,0,0,0,0
2017-11-29 14:00:00+00:00,0,0,0,0,0
2017-11-29 15:00:00+00:00,3.646970728,3.630474091,2.043602931,2.043602931,0.014585104
2017-11-29 16:00:00+00:00,7.90586856,7.854726315,4.389446874,4.389446874,0
2017-11-29 17:00:00+00:00,2.554957188,2.573379755,1.55430754,1.55430754,0
2017-11-29 18:00:00+00:00,9.904800001,9.859139442,6.132988526,6.132988526,0.020993586
2017-11-29 19:00:00+00:00,5.040856967,5.046749592,3.402952803,3.402952803,0.001607493
2017-11-29 20:00:00+00:00,8.411042499,8.37654686,5.783847655,5.783847655,0
2017-11-29 21:00:00+00:00,7.965741282,7.931082249,5.694459916,5.694459916,0
2017-11-29 22:00:00+00:00,7.171959356,7.145036221,4.634690098,4.634690098,0
2017-11-29 23:00:00+00:00,3.877525986,3.881220818,1.813144455,1.813144455,0
2017-11-30 00:00:00+00:00,0,0,0,0,0
2017-11-30 01:00:00+00:00,0,0,0,0,0
2017-11-30 02:00:00+00:00,0,0,0,0,0
2017-11-30 03:00:00+00:00,0,0,0,0,0
2017-11-30 04:00:00+00:00,0,0,0,0,0
2017-11-30 05:00:00+00:00,0,0,0,0,0
2017-11-30 06:00:00+00:00,0,0,0,0,0
2017-11-30 07:00:00+00:00,0,0,0,0,0
2017-11-30 08:00:00+00:00,0,0,0,0,0
2017-11-30 09:00:00+00:00,0,0,0,0,0
2017-11-30 10:00:00+00:00,0,0,0,0,0
2017-11-30 11:00:00+00:00,0,0,0,0,0
2017-11-30 12:00:00+00:00,0,0,0,0,0
2017-11-30 13:00:00+00:00,0,0,0,0,0
2017-11-30 14:00:00+00:00,0,0,0,0,0
2017-11-30 15:00:00+00:00,2.969866451,2.986473083,2.407710096,2.407710096,0
2017-11-30 16:00:00+00:00,5.421198549,5.419888973,4.130771868,4.130771868,0
2017-11-30 17:00:00+00:00,5.515603078,5.518378258,4.020439938,4.020439938,0
2017-11-30 18:00:00+00:00,4.416822285,4.430130482,3.336056558,3.336056558,0
2017-11-30 19:00:00+00:00,4.06292241,4.076163292,3.012888803,3.012888803,0
2017-11-30 20:00:00+00:00,0.890067729,0.898418427,0.658333072,0.658333072,0
2017-11-30 21:00:00+00:00,4.380868495,4.40028286,3.16468946,3.16468946,0
2017-11-30 22:00:00+00:00,2.453084846,2.471705914,1.683550154,1.683550154,0
2017-11-30 23:00:00+00:00,1.10431868,1.118694782,0.551858684,0.551858684,0
2017-12-01 00:00:00+00:00,0,0,0,0,0
2017-12-01 01:00:00+00:00,0,0,0,0,0
2017-12-01 02:00:00+00:00,0,0,0,0,0
2017-12-01 03:00:00+00:00,0,0,0,0,0
2017-12-01 04:00:00+00:00,0,0,0,0,0
2017-12-01 05:00:00+00:00,0,0,0,0,0
2017-12-01 06:00:00+00:00,0,0,0,0,0
2017-12-01 07:00:00+00:00,0,0,0,0,0
2017-12-01 08:00:00+00:00,0,0,0,0,0
2017-12-01 09:00:00+00:00,0,0,0,0,0
2017-12-01 10:00:00+00:00,0,0,0,0,0
2017-12-01 11:00:00+00:00,0,0,0,0,0
2017-12-01 12:00:00+00:00,0,0,0,0,0
2017-12-01 13:00:00+00:00,0,0,0,0,0
2017-12-01 14:00:00+00:00,0,0,0,0,0
2017-12-01 15:00:00+00:00,4.689331932,4.588907242,4.531861183,4.531861183,0
2017-12-01 16:00:00+00:00,10.30600059,10.05974293,7.664125599,7.664125599,0.189547153
2017-12-01 17:00:00+00:00,14.55749116,14.07870865,10.6301377,10.6301377,0
2017-12-01 18:00:00+00:00,17.30446834,16.63111496,12.83536076,12.83536076,0.002210622
2017-12-01 19:00:00+00:00,18.71236182,17.93294716,14.13710921,14.13710921,0.090855365
2017-12-01 20:00:00+00:00,18.71165324,17.98134232,10.29617492,10.29617492,5.725871435
2017-12-01 21:00:00+00:00,17.03416915,16.41844559,11.51947182,11.51947182,2.370046428
2017-12-01 22:00:00+00:00,13.70119167,13.2815876,10.45943734,10.45943734,0
2017-12-01 23:00:00+00:00,8.683195481,8.480941772,4.386870301,4.386870301,0
2017-12-02 00:00:00+00:00,0,0,0,0,0
2017-12-02 01:00:00+00:00,0,0,0,0,0
2017-12-02 02:00:00+00:00,0,0,0,0,0
2017-12-02 03:00:00+00:00,0,0,0,0,0
2017-12-02 04:00:00+00:00,0,0,0,0,0
2017-12-02 05:00:00+00:00,0,0,0,0,0
2017-12-02 06:00:00+00:00,0,0,0,0,0
2017-12-02 07:00:00+00:00,0,0,0,0,0
2017-12-02 08:00:00+00:00,0,0,0,0,0
2017-12-02 09:00:00+00:00,0,0,0,0,0
2017-12-02 10:00:00+00:00,0,0,0,0,0
2017-12-02 11:00:00+00:00,0,0,0,0,0
2017-12-02 12:00:00+00:00,0,0,0,0,0
2017-12-02 13:00:00+00:00,0,0,0,0,0
2017-12-02 14:00:00+00:00,0,0,0,0,0
2017-12-02 15:00:00+00:00,4.659373681,4.560317993,4.729177156,4.729177156,0
2017-12-02 16:00:00+00:00,10.32426045,10.08897114,7.742037071,7.742037071,0
2017-12-02 17:00:00+00:00,14.61676834,14.18579006,10.66121779,10.66121779,0.152071605
2017-12-02 18:00:00+00:00,17.23907644,16.58941841,13.1637757,13.1637757,0
2017-12-02 19:00:00+00:00,18.41188159,17.59458542,13.69771958,13.69771958,0
2017-12-02 20:00:00+00:00,18.1105229,17.26091003,13.31021077,13.31021077,0
2017-12-02 21:00:00+00:00,16.43859428,15.78398132,12.02523382,12.02523382,0
2017-12-02 22:00:00+00:00,13.13808941,12.72068024,8.842797867,8.842797867,0
2017-12-02 23:00:00+00:00,8.076272614,7.882492065,2.961227397,2.961227397,0
2017-12-03 00:00:00+00:00,0,0,0,0,0
2017-12-03 01:00:00+00:00,0,0,0,0,0
2017-12-03 02:00:00+00:00,0,0,0,0,0
2017-12-03 03:00:00+00:00,0,0,0,0,0
2017-12-03 04:00:00+00:00,0,0,0,0,0
2017-12-03 05:00:00+00:00,0,0,0,0,0
2017-12-03 06:00:00+00:00,0,0,0,0,0
2017-12-03 07:00:00+00:00,0,0,0,0,0
2017-12-03 08:00:00+00:00,0,0,0,0,0
2017-12-03 09:00:00+00:00,0,0,0,0,0
2017-12-03 10:00:00+00:00,0,0,0,0,0
2017-12-03 11:00:00+00:00,0,0,0,0,0
2017-12-03 12:00:00+00:00,0,0,0,0,0
2017-12-03 13:00:00+00:00,0,0,0,0,0
2017-12-03 14:00:00+00:00,0,0,0,0,0
2017-12-03 15:00:00+00:00,4.006238165,3.94190073,3.450571444,3.450571444,0
2017-12-03 16:00:00+00:00,9.868891093,9.739831924,6.531277735,6.531277735,0.057538229
2017-12-03 17:00:00+00:00,11.43517045,11.31079102,7.874959335,7.874959335,0.323434598
2017-12-03 18:00:00+00:00,12.95427316,12.76492119,8.847284377,8.847284377,0.207386797
2017-12-03 19:00:00+00:00,19.64879751,19.16544533,13.57629838,13.57629838,0.456419448
2017-12-03 20:00:00+00:00,19.53731298,19.05187035,14.03575751,14.03575751,0.032486978
2017-12-03 21:00:00+00:00,13.34835959,13.14499664,9.616139863,9.616139863,0.040655773
2017-12-03 22:00:00+00:00,12.63372115,12.44823647,8.157585425,8.157585425,0.019439067
2017-12-03 23:00:00+00:00,7.728969568,7.641701698,3.303798783,3.303798783,0
2017-12-04 00:00:00+00:00,0,0,0,0,0
2017-12-04 01:00:00+00:00,0,0,0,0,0
2017-12-04 02:00:00+00:00,0,0,0,0,0
2017-12-04 03:00:00+00:00,0,0,0,0,0
2017-12-04 04:00:00+00:00,0,0,0,0,0
